Dataset,Method,Seed,Sensors,L2,RMSE,MSE,Time,Subdomains,Splits
20221122,C1,5555,3,0.20608139038085938,7.194383327203259,51.759151458740234,419.55601477622986,2,"x=[0.000,0.608];x=[0.608,1.000]"
20221122,C1,7777,3,0.20141208171844482,7.031375595666469,49.440242767333984,643.0099122524261,3,"x=[0.000,0.362];x=[0.362,0.613];x=[0.613,1.000]"
20221122,C1,42,4,0.18000668287277222,6.284094930105383,39.48984909057617,646.8293879032135,3,"x=[0.000,0.271];x=[0.271,0.503];x=[0.503,1.000]"
20221122,C1,123,4,0.1810687780380249,6.3211740253175766,39.95724105834961,620.694194316864,3,"x=[0.000,0.523];x=[0.523,0.850];x=[0.850,1.000]"
20221122,C1,456,4,0.17965571582317352,6.271843238525863,39.33601760864258,419.7278640270233,2,"x=[0.000,0.241];x=[0.241,1.000]"
20221122,C1,789,4,0.18016672134399414,6.2896820710923,39.56010055541992,646.8809888362885,3,"x=[0.000,0.302];x=[0.302,0.523];x=[0.523,1.000]"
20221122,C1,1024,4,0.18232461810112,6.36501652501936,40.51343536376953,645.1079223155975,3,"x=[0.000,0.246];x=[0.246,0.492];x=[0.492,1.000]"
20221122,C1,2048,4,0.18161217868328094,6.340141284704132,40.197391510009766,645.2963764667511,3,"x=[0.000,0.271];x=[0.271,0.503];x=[0.503,1.000]"
20221122,C1,3000,4,0.17929957807064056,6.259410030364096,39.180213928222656,613.3678922653198,3,"x=[0.000,0.472];x=[0.472,0.850];x=[0.850,1.000]"
20221122,C1,4096,4,0.17636044323444366,6.15680238985503,37.90621566772461,646.1791899204254,3,"x=[0.000,0.327];x=[0.327,0.487];x=[0.487,1.000]"
20221122,C1,5555,4,0.18433994054794312,6.435370824602611,41.413997650146484,644.9447550773621,3,"x=[0.000,0.317];x=[0.317,0.497];x=[0.497,1.000]"
20221122,C1,7777,4,0.18077167868614197,6.310800455772479,39.826202392578125,661.0061657428741,3,"x=[0.000,0.487];x=[0.487,0.668];x=[0.668,1.000]"
20221122,C1,42,5,0.1745370477437973,6.093149321857069,37.126468658447266,649.1421308517456,3,"x=[0.000,0.276];x=[0.276,0.583];x=[0.583,1.000]"
20221122,C1,123,5,0.17361843585968018,6.061081867903108,36.73671340942383,648.222945690155,3,"x=[0.000,0.236];x=[0.236,0.432];x=[0.432,1.000]"
20221122,C1,456,5,0.17410023510456085,6.0779003111586825,36.94087219238281,649.7434048652649,3,"x=[0.000,0.402];x=[0.402,0.573];x=[0.573,1.000]"
20221122,C1,789,5,0.16964420676231384,5.92233975078932,35.0741081237793,648.2678439617157,3,"x=[0.000,0.221];x=[0.221,0.573];x=[0.573,1.000]"
20221122,C1,1024,5,0.17316266894340515,6.045171768865455,36.54410171508789,651.9227201938629,3,"x=[0.000,0.407];x=[0.407,0.608];x=[0.608,1.000]"
20221122,C1,2048,5,0.16776986420154572,5.856904752723123,34.3033332824707,422.5865716934204,2,"x=[0.000,0.558];x=[0.558,1.000]"
20221122,C1,3000,5,0.1708659827709198,5.964992438900705,35.58113479614258,651.7163519859314,3,"x=[0.000,0.422];x=[0.422,0.603];x=[0.603,1.000]"
20221122,C1,4096,5,0.17649061977863312,6.1613491260419995,37.962223052978516,655.4432327747345,3,"x=[0.000,0.150];x=[0.150,0.563];x=[0.563,1.000]"
20221122,C1,5555,5,0.17680798470973969,6.172429390646728,38.09888458251953,660.6603350639343,3,"x=[0.000,0.150];x=[0.150,0.573];x=[0.573,1.000]"
20221122,C1,7777,5,0.17667537927627563,6.167799596417856,38.041751861572266,658.7070932388306,3,"x=[0.000,0.150];x=[0.150,0.563];x=[0.563,1.000]"
20221122,C1,42,6,0.16533832252025604,5.7720190636418485,33.31620407104492,658.5050563812256,3,"x=[0.000,0.362];x=[0.362,0.724];x=[0.724,1.000]"
20221122,C1,123,6,0.1624581664800644,5.671473465254849,32.165611267089844,649.6486711502075,3,"x=[0.000,0.307];x=[0.307,0.497];x=[0.497,1.000]"
20221122,C1,456,6,0.16803918778896332,5.86631067380776,34.41360092163086,427.793110370636,2,"x=[0.000,0.307];x=[0.307,1.000]"
20221122,C1,789,6,0.16053351759910583,5.6042826284821885,31.407983779907227,434.56394600868225,2,"x=[0.000,0.307];x=[0.307,1.000]"
20221122,C1,1024,6,0.16849888861179352,5.882355326483748,34.60210418701172,434.676518201828,2,"x=[0.000,0.302];x=[0.302,1.000]"
20221122,C1,2048,6,0.16277579963207245,5.6825633999484415,32.291526794433594,426.66983580589294,2,"x=[0.000,0.307];x=[0.307,1.000]"
20221122,C1,3000,6,0.16344915330410004,5.706068308884349,32.5592155456543,428.0411443710327,2,"x=[0.000,0.367];x=[0.367,1.000]"
20221122,C1,4096,6,0.16619417071342468,5.801897448901381,33.66201400756836,427.6226980686188,2,"x=[0.000,0.342];x=[0.342,1.000]"
20221122,C1,5555,6,0.16358454525470734,5.710796557982096,32.613197326660156,427.3268756866455,2,"x=[0.000,0.307];x=[0.307,1.000]"
20221122,C1,7777,6,0.16699199378490448,5.82974997767881,33.985984802246094,429.57122898101807,2,"x=[0.000,0.307];x=[0.307,1.000]"
20221122,C1,42,7,0.1509597897529602,5.2700600440062955,27.77353286743164,429.39851474761963,2,"x=[0.000,0.271];x=[0.271,1.000]"
20221122,C1,123,7,0.15960049629211426,5.571710568931271,31.04395866394043,662.3238062858582,3,"x=[0.000,0.261];x=[0.261,0.678];x=[0.678,1.000]"
20221122,C1,456,7,0.156122088432312,5.450278864734275,29.70553970336914,671.6891560554504,3,"x=[0.000,0.302];x=[0.302,0.739];x=[0.739,1.000]"
20221122,C1,789,7,0.15415245294570923,5.381521128205325,28.960769653320312,657.0168190002441,3,"x=[0.000,0.296];x=[0.296,0.683];x=[0.683,1.000]"
20221122,C1,1024,7,0.15552711486816406,5.429505357500259,29.479528427124023,652.8958766460419,3,"x=[0.000,0.322];x=[0.322,0.688];x=[0.688,1.000]"
20221122,C1,2048,7,0.1539231687784195,5.373516853991151,28.874683380126953,655.9676625728607,3,"x=[0.000,0.312];x=[0.312,0.593];x=[0.593,1.000]"
20221122,C1,3000,7,0.15546567738056183,5.427367844204831,29.456321716308594,680.2078380584717,3,"x=[0.000,0.291];x=[0.291,0.668];x=[0.668,1.000]"
20221122,C1,4096,7,0.16073304414749146,5.611247395705828,31.48609733581543,528.8848373889923,2,"x=[0.000,0.548];x=[0.548,1.000]"
20221122,C1,5555,7,0.1551727056503296,5.417136988639527,29.345373153686523,850.2640950679779,3,"x=[0.000,0.352];x=[0.352,0.729];x=[0.729,1.000]"
20221122,C1,7777,7,0.1569376289844513,5.478750447563277,30.016706466674805,791.6873815059662,3,"x=[0.000,0.261];x=[0.261,0.668];x=[0.668,1.000]"
