Dataset,Method,Seed,Sensors,L2,RMSE,MSE,Time,Subdomains,Splits
20221129,B7,789,7,0.1884525418281555,5.495377418670424,30.19917297363281,424.9144711494446,2,"x=[0.000,0.296];x=[0.296,1.000]"
20221129,B7,1024,7,0.1930807381868362,5.630339228978484,31.700719833374023,428.3135359287262,2,"x=[0.000,0.850];x=[0.850,1.000]"
20221129,B7,2048,7,0.1936090290546417,5.645745402234375,31.874441146850582,420.2454562187195,2,"x=[0.000,0.442];x=[0.442,1.000]"
20221129,B7,3000,7,0.1977336406707763,5.766018324257549,33.24696731567383,416.6005811691284,2,"x=[0.000,0.432];x=[0.432,1.000]"
20221129,B7,4096,7,0.2004754990339279,5.845972627850405,34.17539596557617,416.8569626808167,2,"x=[0.000,0.307];x=[0.307,1.000]"
20221129,B7,5555,7,0.1925548017024994,5.614999825264444,31.528223037719727,419.8854129314423,2,"x=[0.000,0.307];x=[0.307,1.000]"
20221129,B7,7777,7,0.1970242112874984,5.745329909185447,33.00881576538086,419.8148202896118,2,"x=[0.000,0.291];x=[0.291,1.000]"
20221123,B3,7777,4,0.1066288948059082,4.757689024978244,22.63560485839844,458.5524959564209,1,
20221123,B4,42,4,0.1043853387236595,4.657580089689293,21.69305229187012,106.04677844047546,1,
20221123,B4,123,4,0.1019797846674919,4.550245366449754,20.70473289489746,106.34367537498474,1,
20221123,B4,456,4,0.1045408099889755,4.664519270059023,21.757740020751957,105.307270526886,1,
20221123,B4,789,4,0.1035422906279563,4.619962474786199,21.344053268432617,107.1784417629242,1,
20221123,B4,1024,4,0.1027512997388839,4.584670663568299,21.01920509338379,104.76197052001952,1,
20221123,B4,2048,4,0.1033567488193512,4.611685274116707,21.267641067504883,106.87670111656188,1,
20221123,B4,3000,4,0.1033359766006469,4.610757290748392,21.259082794189453,106.50281834602356,1,
20221123,B4,4096,4,0.1021850854158401,4.559406433624616,20.78818702697754,104.75393176078796,1,
20221123,B4,5555,4,0.101835586130619,4.5438127725874775,20.6462345123291,107.04009747505188,1,
20221123,B4,7777,4,0.1016529127955436,4.535658802770165,20.572200775146484,106.2035312652588,1,
20221123,B5,42,4,0.1024177744984626,4.569786837091003,20.882951736450195,206.2948703765869,1,
20221123,B5,123,4,0.1021088361740112,4.556003491675803,20.75716781616211,207.5336320400238,1,
20221123,B5,456,4,0.1049482151865959,4.682695087823086,21.92763328552246,206.7548675537109,1,
20221123,B5,789,4,0.1040853261947631,4.6441930546681975,21.56852912902832,207.21371245384216,1,
20221123,B5,1024,4,0.1022901013493537,4.564091235119017,20.830928802490234,206.6148056983948,1,
20221123,B5,2048,4,0.1031231060624122,4.6012603194233215,21.17159652709961,207.9935700893402,1,
20221123,B5,3000,4,0.101883128285408,4.54593231811354,20.66550064086914,208.6446528434753,1,
20221123,B5,4096,4,0.1029722169041633,4.594526368015176,21.10967254638672,207.2876088619232,1,
20221123,B5,5555,4,0.1023421809077262,4.566416065737418,20.852155685424805,206.3490915298462,1,
20221123,B5,7777,4,0.1015665009617805,4.53180664852703,20.53727149963379,208.0396831035614,1,
20221123,B6,42,4,0.1034745424985885,4.616939221724671,21.31612777709961,314.3614218235016,2,"x=[0.000,0.618];x=[0.618,1.000]"
20221123,B6,123,4,0.1011604070663452,4.513686031119623,20.37336158752441,478.0319354534149,3,"x=[0.000,0.523];x=[0.523,0.678];x=[0.678,1.000]"
20221123,B6,456,4,0.1023388728499412,4.5662675743485375,20.850799560546875,444.1715226173401,3,"x=[0.000,0.623];x=[0.623,0.834];x=[0.834,1.000]"
20221123,B6,789,4,0.1019794195890426,4.550230066540292,20.704593658447266,312.48325300216675,2,"x=[0.000,0.618];x=[0.618,1.000]"
20221123,B6,1024,4,0.1021850556135177,4.55940392362795,20.788164138793945,313.2471621036529,2,"x=[0.000,0.623];x=[0.623,1.000]"
20221123,B6,2048,4,0.1013263389468193,4.52108972528495,20.44025230407715,478.97706747055054,3,"x=[0.000,0.462];x=[0.462,0.628];x=[0.628,1.000]"
20221123,B6,3000,4,0.1038660332560539,4.634409019875239,21.477746963500977,476.5956981182098,3,"x=[0.000,0.462];x=[0.462,0.623];x=[0.623,1.000]"
20221123,B6,4096,4,0.0999990329146385,4.46186500968194,19.908239364624023,476.02527499198914,3,"x=[0.000,0.508];x=[0.508,0.709];x=[0.709,1.000]"
20221123,B6,5555,4,0.1018317565321922,4.543640034642301,20.644664764404297,315.4106070995331,2,"x=[0.000,0.628];x=[0.628,1.000]"
20221123,B6,7777,4,0.1031417846679687,4.602093651366968,21.17926597595215,478.5271511077881,3,"x=[0.000,0.467];x=[0.467,0.623];x=[0.623,1.000]"
20221123,B7,42,4,0.101628340780735,4.534564259718093,20.56227302551269,382.6241841316223,2,"x=[0.000,0.850];x=[0.850,1.000]"
20221123,B7,123,4,0.1030824780464172,4.599447441085252,21.154916763305664,416.9837815761566,2,"x=[0.000,0.734];x=[0.734,1.000]"
20221123,B7,456,4,0.1022891476750373,4.564048817740425,20.830541610717773,385.016117811203,2,"x=[0.000,0.834];x=[0.834,1.000]"
20221123,B7,789,4,0.1022340729832649,4.5615912799694325,20.808115005493164,414.8635761737824,2,"x=[0.000,0.618];x=[0.618,1.000]"
20221123,B7,1024,4,0.1004772782325744,4.48320412053716,20.099119186401367,417.516535282135,2,"x=[0.000,0.668];x=[0.668,1.000]"
20221123,B7,2048,4,0.1004319861531257,4.481183448201551,20.081005096435547,415.2190890312195,2,"x=[0.000,0.628];x=[0.628,1.000]"
20221123,B7,3000,4,0.1039859876036644,4.63975747987391,21.5273494720459,418.3601152896881,2,"x=[0.000,0.729];x=[0.729,1.000]"
20221123,B7,4096,4,0.0999660566449165,4.460393815722218,19.895112991333008,417.22357869148254,2,"x=[0.000,0.714];x=[0.714,1.000]"
20221123,B7,5555,4,0.1015508994460105,4.531108775075631,20.530946731567383,415.8403084278106,2,"x=[0.000,0.704];x=[0.704,1.000]"
20221123,B7,7777,4,0.1034304499626159,4.614971526317438,21.297962188720703,416.44687700271606,2,"x=[0.000,0.683];x=[0.683,1.000]"
20221123,B1,42,5,0.1001274585723877,4.467599573973605,19.95944595336914,0.0,0,
20221123,B2,42,5,0.2528814673423767,11.283350698738502,127.31400299072266,35.19500184059143,1,
20221123,B2,123,5,0.2194827049970626,9.793124172953927,95.90528106689452,37.08808398246765,1,
20221123,B2,456,5,0.2856205999851227,12.74415244850984,162.41342163085938,36.68694758415222,1,
20221123,B2,789,5,0.2415050417184829,10.775758267869533,116.1169662475586,36.69489002227783,1,
20221123,B2,1024,5,0.2258481085300445,10.077148011632053,101.54891204833984,36.04079937934876,1,
20221123,B2,2048,5,0.2330671995878219,10.399260685391743,108.14462280273438,35.863412618637085,1,
20221123,B2,3000,5,0.2803238034248352,12.507803960412453,156.44515991210938,37.35511708259583,1,
20221123,B2,4096,5,0.2151291370391845,9.59887478909882,92.13839721679688,36.2350344657898,1,
20221123,B2,5555,5,0.2120439112186432,9.461215707356684,89.51460266113281,35.65280795097351,1,
20221123,B2,7777,5,0.2513861656188965,11.216635502114912,125.81291198730467,37.33039379119873,1,
20221123,B3,42,5,0.1017569378018379,4.540303203524148,20.61435317993164,461.93141865730286,1,
20221123,B3,123,5,0.101345956325531,4.521964826660496,20.448165893554688,463.5805151462555,1,
20221123,B3,456,5,0.1055586189031601,4.709931071560659,22.18345069885254,464.0499451160431,1,
20221123,B3,789,5,0.0985509976744651,4.397257400942829,19.335872650146484,464.6102437973023,1,
20221123,B3,1024,5,0.1052238717675209,4.69499279082601,22.042957305908203,464.8831527233124,1,
20221123,B3,2048,5,0.1001688539981842,4.469444594387518,19.975934982299805,465.04285621643066,1,
20221123,B3,3000,5,0.1017742231488227,4.541075268425515,20.62136459350586,465.0022659301758,1,
20221123,B3,4096,5,0.1054023280739784,4.702959127447671,22.11782455444336,465.126312494278,1,
20221123,B3,5555,5,0.1045466959476471,4.664781984588895,21.76019096374512,465.08405900001526,1,
20221123,B3,7777,5,0.1009282395243644,4.5033270934141925,20.27995491027832,465.2790842056274,1,
20221123,B4,42,5,0.096231423318386,4.2937604123895765,18.436378479003903,107.41224193572998,1,
20221123,B4,123,5,0.0961024537682533,4.288005316403638,18.38698959350586,106.70708560943604,1,
20221123,B4,456,5,0.0960188955068588,4.284276630321295,18.355026245117188,106.30866885185242,1,
20221123,B4,789,5,0.0958419442176818,4.27638179465563,18.28744125366211,106.72020363807678,1,
20221123,B4,1024,5,0.0964098796248436,4.301722008754237,18.504812240600582,106.4258954524994,1,
20221123,B4,2048,5,0.0958535447716713,4.276899814648004,18.291872024536133,107.1686942577362,1,
20221123,B4,3000,5,0.0974655449390411,4.34882502855982,18.91227912902832,107.11664366722108,1,
20221123,B4,4096,5,0.0974125638604164,4.346461485796207,18.89172744750977,106.72819948196413,1,
20221123,B4,5555,5,0.094555988907814,4.219003853401256,17.79999351501465,107.70805549621582,1,
20221123,B4,7777,5,0.096776358783245,4.318073817093469,18.645761489868164,106.42571783065796,1,
20221123,B5,42,5,0.0965657457709312,4.30867608857181,18.56468963623047,207.5878460407257,1,
20221123,B5,123,5,0.0969740897417068,4.326897071695023,18.72203826904297,206.8882167339325,1,
20221123,B5,456,5,0.09524966776371,4.249954896575352,18.062116622924805,208.19298696517944,1,
20221123,B5,789,5,0.0972916781902313,4.341068016167921,18.844871520996094,205.84521079063416,1,
20221123,B5,1024,5,0.0967185571789741,4.315495432041912,18.62350082397461,207.66492223739624,1,
20221123,B5,2048,5,0.0951844528317451,4.247044826140763,18.037389755249023,208.18944454193115,1,
20221123,B5,3000,5,0.0957604348659515,4.272745414636344,18.2563533782959,208.31633138656616,1,
20221123,B5,4096,5,0.0986930206418037,4.403594386881008,19.39164352416992,206.8317105770111,1,
20221123,B5,5555,5,0.0951597914099693,4.245944837329556,18.028047561645508,207.6615519523621,1,
20221123,B5,7777,5,0.0956697091460228,4.268696444218743,18.221769332885746,207.30479860305783,1,
20221123,B6,42,5,0.0957651883363723,4.272954547378762,18.258140563964844,320.96194982528687,2,"x=[0.000,0.668];x=[0.668,1.000]"
20221123,B6,123,5,0.0966324433684349,4.311653164632443,18.59035301208496,494.15111351013184,3,"x=[0.000,0.528];x=[0.528,0.688];x=[0.688,1.000]"
20221123,B6,456,5,0.096643142402172,4.312129129135951,18.594457626342773,490.79242062568665,3,"x=[0.000,0.241];x=[0.241,0.598];x=[0.598,1.000]"
20221123,B6,789,5,0.0955422595143318,4.263009076188672,18.173246383666992,504.3692591190338,3,"x=[0.000,0.150];x=[0.150,0.673];x=[0.673,1.000]"
20221123,B6,1024,5,0.0954863205552101,4.260514212364485,18.15198135375977,321.91169714927673,2,"x=[0.000,0.754];x=[0.754,1.000]"
20221123,B6,2048,5,0.0963506698608398,4.299079690077939,18.482086181640625,511.0324172973633,3,"x=[0.000,0.150];x=[0.150,0.568];x=[0.568,1.000]"
20221123,B6,3000,5,0.0963716506958007,4.300015276504705,18.490131378173828,337.5314247608185,2,"x=[0.000,0.678];x=[0.678,1.000]"
20221123,B6,4096,5,0.0943074077367782,4.207910925687533,17.706514358520508,479.2965438365936,3,"x=[0.000,0.683];x=[0.683,0.850];x=[0.850,1.000]"
20221123,B6,5555,5,0.0960881114006042,4.287366521331297,18.381511688232425,479.4511411190033,3,"x=[0.000,0.150];x=[0.150,0.850];x=[0.850,1.000]"
20221123,B6,7777,5,0.0966233313083648,4.311245722051032,18.58683967590332,480.6146993637085,3,"x=[0.000,0.150];x=[0.150,0.850];x=[0.850,1.000]"
20221123,B7,42,5,0.0970941931009292,4.332255571781679,18.7684383392334,449.744832277298,2,"x=[0.000,0.683];x=[0.683,1.000]"
20221123,B7,123,5,0.0965731516480445,4.309007419015868,18.56754493713379,407.2949104309082,2,"x=[0.000,0.850];x=[0.850,1.000]"
20221123,B7,456,5,0.0969967544078826,4.327907735831836,18.730785369873047,448.7370245456696,2,"x=[0.000,0.678];x=[0.678,1.000]"
20221123,B7,789,5,0.0961265787482261,4.289081399733519,18.39621925354004,447.2517364025116,2,"x=[0.000,0.673];x=[0.673,1.000]"
20221123,B7,1024,5,0.0959852412343025,4.282774271023745,18.34215545654297,404.0049138069153,2,"x=[0.000,0.850];x=[0.850,1.000]"
20221123,B7,2048,5,0.0956958681344986,4.269864277882622,18.23174095153809,403.6790153980255,2,"x=[0.000,0.850];x=[0.850,1.000]"
20221123,B7,3000,5,0.095432199537754,4.258100307431638,18.13141822814941,446.8729496002197,2,"x=[0.000,0.673];x=[0.673,1.000]"
20221123,B7,4096,5,0.0952343866229057,4.249272228086098,18.05631446838379,450.1814019680023,2,"x=[0.000,0.683];x=[0.683,1.000]"
20221123,B7,5555,5,0.0955672264099121,4.264124791636316,18.18276023864746,450.6236665248871,2,"x=[0.000,0.150];x=[0.150,1.000]"
20221123,B7,7777,5,0.0962578654289245,4.294938306443102,18.446495056152344,452.2310473918915,2,"x=[0.000,0.150];x=[0.150,1.000]"
20221123,B1,42,6,0.0918686911463737,4.099101754393406,16.802635192871094,0.0,0,
20221123,B2,42,6,0.2200897186994552,9.820208006479666,96.43648529052734,37.52681612968445,1,
20221123,B2,123,6,0.1918723434209823,8.56118519287711,73.29389190673828,39.04296851158142,1,
20221123,B2,456,6,0.2459627389907837,10.974647436366194,120.44288635253906,37.0082311630249,1,
20221123,B2,789,6,0.241629496216774,10.781306258345063,116.23656463623048,38.34829521179199,1,
20221123,B2,1024,6,0.2134589552879333,9.524348727811516,90.71321868896484,38.34739136695862,1,
20221123,B2,2048,6,0.2332408428192138,10.407011353647183,108.3058853149414,38.46080756187439,1,
20221123,B2,3000,6,0.2637223899364471,11.767078081958752,138.46412658691406,37.88582301139832,1,
20221123,B2,4096,6,0.2063895612955093,9.208916647086577,84.80414581298828,39.32614588737488,1,
20221123,B2,5555,6,0.2190411686897277,9.773426180923702,95.51985931396484,39.04580950737,1,
20221123,B2,7777,6,0.2711766064167022,12.099671641536716,146.4020538330078,37.75249314308167,1,
20221123,B3,42,6,0.1011919677257537,4.515096349691452,20.38609504699707,483.31366205215454,1,
20221123,B3,123,6,0.1008997559547424,4.502056075964938,20.26850891113281,474.996684551239,1,
20221123,B3,456,6,0.0987734124064445,4.407180796038407,19.423242568969727,475.859991312027,1,
